"","id","l3","rooms","bathrooms","surface_total","surface_covered","price","property_type"
"29355","/Vhw8BIhFvWy8BpulbwwqQ==","Almagro",2,1,50,45,159000,"Departamento"
"29356","LepQSMjJ3jwWhAPnmN4i+w==","Almagro",2,2,57,57,190000,"Departamento"
"29357","q7uuabISTsjDSrR8aMCIiA==","Coghlan",2,1,50,50,149900,"Departamento"
"29358","4a2snx94lqutE47JtimYIQ==","Liniers",1,1,49,31,95000,"Departamento"
"29359","wQdyWsckdHvu8U3b8WaPRA==","Liniers",2,1,41,38,120000,"Departamento"
"29360","TvJ63TO69CYlpyEQ5eq+uw==","Palermo",2,1,55,50,290000,"Departamento"
"29361","nfFiNMpPaw9L3J46hpgPow==","Palermo",2,1,55,45,163000,"Departamento"
"29362","g7pqbl907+caDHdH+a0q9w==","Palermo",2,1,42,40,115000,"Departamento"
"29363","Yo1eW+zvwx78PxK8OkR3Pw==","Palermo",2,1,43,38,190000,"Departamento"
"29364","GSNUpCm9UASb3pVRzVwatA==","Palermo",2,2,51,51,210000,"Departamento"
"29365","AH64eQC5g6QF/AcfB7se1Q==","Palermo",2,1,42,42,111000,"Departamento"
"29366","HuTantxXsNrUsYDD2QbaBg==","Palermo",2,1,42,42,111000,"Departamento"
"29367","SnP5YbLleFlGUYnPlvg5tg==","Palermo",2,1,35,33,87900,"Departamento"
"29368","GdNAF733Yvj+lkAId0Tnjw==","Palermo",2,1,33,33,105100,"Departamento"
"29369","YKtcCbJpRrtqWLgDkxYHrA==","Palermo",1,1,39,35,135000,"Departamento"
"29370","Xi9euf9VlVgWT9A6cG1ZvA==","Palermo",2,1,51,42,240000,"Departamento"
"29371","SYvzK6y6nAQ/FP23nnvNag==","Palermo",3,1,137,67,300000,"Departamento"
"29372","Wc3kMoPhEkCFUEftmPjlhw==","Palermo",2,1,55,51,200000,"Departamento"
"29373","Eyp9Ah5guJugKxmJ02WkQg==","Palermo",2,2,46,41,129000,"Departamento"
"29374","pykR/bY1vW5avN79KQNi3w==","Palermo",2,1,45,45,245000,"Departamento"
"29375","2IevkkdpekWiy4Y7Ophi7w==","Palermo",2,1,67,40,145000,"Departamento"
"29376","w8P3b/pHmvGnZgwtKNPFFQ==","Palermo",2,1,55,45,163000,"Departamento"
"29377","L0Bb2baAYHe63wtV1NwdLw==","Palermo",1,1,39,35,135000,"Departamento"
"29378","B/GMOa5WZLwJjqOf8TfE6g==","Palermo",2,1,42,42,130000,"Departamento"
"29379","wYU93jPuGy8piyuwx3Ew6g==","Palermo",2,1,58,48,187070,"Departamento"
"29380","vbL8w16UZXqG57GngNiqZg==","Palermo",2,1,52,48,185000,"Departamento"
"29381","cT+sm1HxiJYWfX5gJ4IAMg==","Palermo",2,1,67,63,169000,"Departamento"
"29382","/7tpRtAMIwHZrgwiK7+onQ==","Palermo",2,1,37,37,109000,"Departamento"
"29383","QnB6MZzabdlpK18z6I4qHw==","Palermo",2,1,97,53,228984,"Departamento"
"29384","kGFbjne9vpkEiPJdyfSGwQ==","Palermo",2,1,47,47,115000,"Departamento"
"29385","JQE/cGREuaBEDpvROk+YNg==","Palermo",2,1,53,46,190000,"Departamento"
"29386","1t74vl5QLYjt0IVGe5VoZA==","Palermo",2,1,52,46,145000,"Departamento"
"29387","hEmREq4m1Liq2ZlQkC9XUA==","Palermo",2,1,42,42,155000,"Departamento"
"29388","GjUbutvBE/K4Tobsa6sTjg==","Palermo",2,1,53,43,156000,"Departamento"
"29389","UUgaXi/QtGZaWy1wU4X0iQ==","Palermo",2,1,41,37,198000,"Departamento"
"29390","ao7OtBmYL6Qvzvit1lpUow==","Belgrano",2,1,92,48,270000,"Departamento"
"29391","OC2SyiPkE5M9cm0uDG8NNQ==","Belgrano",2,1,41,36,125000,"Departamento"
"29392","/wqk7mgfuFP3jKAKEufFRQ==","Belgrano",1,1,36,30,123000,"Departamento"
"29393","iJ36tcV7CSZxt0cfSrcCIw==","Floresta",2,1,58,51,127600,"Departamento"
"29394","ze0EQB0Iqpv+POUgQuP9pg==","Floresta",2,1,58,51,133400,"Departamento"
"29395","N7QQiLh0Lwa8UCdTNVT2xg==","Floresta",2,1,48,44,115200,"Departamento"
"29396","vXQ9PiuKIdpLH3+Yda0IbQ==","Paternal",2,1,42,42,100000,"Departamento"
"29397","z3M3OdHezhoWyZbCdJws+A==","Recoleta",2,1,54,50,161000,"Departamento"
"29398","HU85hY9xVVvJZU79ySLKAA==","Recoleta",2,1,57,53,143000,"Departamento"
"29399","QzCKTY+Ivi0siSjyIY4ByA==","Recoleta",2,1,39,39,158000,"Departamento"
"29400","h1CsmcHWldNzOmx6+ge0og==","Recoleta",2,1,43,31,175000,"Departamento"
"29401","4ya6lM6yePQqLcIJYJ1IRQ==","Recoleta",2,1,51,49,205000,"Departamento"
"29402","bNYFZZ8nWUuq+/+zAKj6Rg==","Recoleta",1,1,53,49,99000,"Departamento"
"29403","j4UDCbZe/x665KkFSoV7CQ==","Recoleta",2,1,45,37,131000,"Departamento"
"29404","/g/e55mHFZEwJWUjq7cNAw==","Recoleta",1,1,48,48,160000,"Departamento"
"29405","vBsUN6ECPsbdz4mQ3nfd8Q==","Recoleta",1,1,30,30,125000,"Departamento"
"29406","KcZQcZtaTguU1GVN+7S5/w==","Recoleta",2,1,43,43,165000,"Departamento"
"29407","8KjhIJXL81XozfJxxNNObg==","Caballito",1,1,37,34,129000,"Departamento"
"29408","2Gk7aqtiL9LjtMSLQFnpMA==","Caballito",2,1,30,30,97500,"Departamento"
"29409","3FbXEOxoUeAorpjxOpjB4A==","Caballito",2,1,30,30,97500,"Departamento"
"29410","vuzcTZiVn77/PNDo5UEfSw==","Caballito",2,1,42,42,90000,"Departamento"
"29411","SPadsMOECuG+8nC0H8yNhA==","Chacarita",2,1,42,40,112000,"Departamento"
"29412","6FflxVNaf1dpn3lVDqg/bA==","Colegiales",2,2,58,50,147915,"Departamento"
"29413","BheaZCZ6HFgxx77jyp0pCg==","Colegiales",2,2,58,50,142115,"Departamento"
"29414","NtQg2teqFpebXjm8ZtTczg==","Barrio Norte",2,1,37,37,139000,"Departamento"
"29415","NZP7HcODoiW9xv5sn/VDgw==","Barrio Norte",1,1,28,28,105000,"Departamento"
"29416","9uaRPxCpLMLW3rtwvd48IQ==","Barrio Norte",2,1,50,44,170000,"Departamento"
"29417","NxpoFlqeXfphiffxM7BJSQ==","Villa Crespo",2,1,42,40,112000,"Departamento"
"29418","2LIbN9C1FGe6k7CbluuT+A==","Villa Crespo",2,1,54,54,108000,"Departamento"
"29419","3w2x12Ddi2FVnrDVCOXKqA==","Villa Crespo",2,1,54,44,158000,"Departamento"
"29420","vZLuNkFDYqwFadtdCpPgxg==","Villa Crespo",2,1,44,44,118000,"Departamento"
"29421","qcqntjrkcYxUb2bZVZhq8A==","Villa Crespo",2,1,42,40,112000,"Departamento"
"29422","4tZKNHBUCF7+SwdnsaBpmw==","Villa Crespo",2,1,38,35,105573,"Departamento"
"29423","V7Mmhux6f/wQfK3BeaLC9g==","Villa Crespo",2,1,56,42,142000,"Departamento"
"29424","aUQxyFEqq1Q6u01dwlCUNw==","Villa Crespo",2,1,40,37,97000,"Departamento"
"29425","VpLEadQEutiBepTafyxBpw==","Villa Crespo",1,1,36,36,98999,"Departamento"
"29426","HY6FPdZk+6f7glbF/Qi0tg==","Villa Crespo",2,1,41,41,95000,"Departamento"
"29427","UD2QMDc4S/RfKX/FmeYnrw==","Villa Crespo",2,1,63,60,125000,"Departamento"
"29428","cRbdH4AgS/zSZwkYZqtIkA==","Villa Crespo",2,1,50,44,158000,"Departamento"
"29429","6ZFSooxCPaKsgGpGQKaWKQ==","Villa Crespo",2,1,36,36,87000,"Departamento"
"29430","7JUDEy483Wn11UP/TETxcA==","Villa Crespo",2,1,42,42,130000,"Departamento"
"29431","fBHoEIeTghegHENNZ+4bsg==","Villa Crespo",2,1,42,42,105000,"Departamento"
"29432","GgMdct1E4Iw8PI6riheJZQ==","Villa Crespo",2,1,48,46,168500,"Departamento"
"29433","mrtrrBSBEPliJKm7nGj+Tw==","Villa Crespo",2,1,35,33,87900,"Departamento"
"29434","zH3Oh15ishCK+hZP2N/+4g==","Villa Crespo",2,1,38,35,103573,"Departamento"
"29435","HCNHQSP5156qpPdyX/eDCg==","Villa Crespo",2,1,40,36,118000,"Departamento"
"29436","9yWaNaB0Rrn9XRFKL2Ubbw==","Villa Devoto",2,1,79,61,199000,"Departamento"
"29437","q6RjFSy0ydvBpZhEJpNlrA==","Villa Devoto",2,1,45,35,98000,"Departamento"
"29438","g1HftWfKrIhCCY9pQqRTcA==","Villa Devoto",2,1,58,36,120000,"Departamento"
"29439","3pzxHTJdB74Fc6trnmWo2w==","Puerto Madero",2,1,80,80,440000,"Departamento"
"29440","ikPSgVjOHZYu+4E8ZNh1gg==","San Cristobal",2,1,68,52,152000,"Departamento"
"29441","+1yQj7bzWbpkDQTrydvLHg==","San Cristobal",2,1,59,50,142000,"Departamento"
"29442","7hV3svs7gAse2FKY3QIQtg==","San Cristobal",2,1,67,51,157000,"Departamento"
"29443","NqaKVeUl0eU//DFgRPz1bg==","San Cristobal",2,1,67,51,153000,"Departamento"
"29444","kDzfmAU7peH9KcMWOv448w==","San Cristobal",1,1,34,32,77999,"Departamento"
"29445","SW0r+VLol3ZxMYiHiXqGnQ==","San Cristobal",1,1,34,32,77999,"Departamento"
"29446","8OvuG84+7CtuNKSIzgfUxQ==","San Cristobal",2,1,39,35,87000,"Departamento"
"29447","oi08SbuoRXJ8OUXO3E5mPg==","Villa Urquiza",2,1,45,39,145000,"Departamento"
"29448","a42kEku6K4YA/hBCNqfT9g==","Villa Urquiza",2,1,63,52,177000,"Departamento"
"29449","HnwtSvAnYtSAjcS1JKb9xQ==","Villa Urquiza",2,1,47,47,107000,"Departamento"
"29450","t2I8sCTiPyPXYHJovnlHrA==","Parque Centenario",2,1,50,44,113000,"Departamento"
"29451","Ka5jMPo0uFJrcMSs8p793g==","Villa General Mitre",2,2,54,52,112500,"Departamento"
"29452","d0ltShT6dOkT0mbgoqxsSA==","Chacarita",3,1,125,125,260000,"PH"
"29453","eg0RO31biUY5r45MKM4KGg==","San Telmo",3,2,100,70,165000,"PH"
"29454","+LfWEFWqjYY9GeC7R8eblw==","Constitución",3,1,96,82,125000,"PH"
"29455","B51DQrynt9xJ+TStzI74cg==","Villa Santa Rita",4,1,181,97,220000,"PH"
"29456","Dw1ebLVxCKJZXL2GefIP4A==","Villa del Parque",5,1,170,100,220000,"PH"
"29457","2YIFNYOaY5GnqurGrpTwrQ==","Once",3,1,58,58,110000,"Departamento"
"29458","x6HUlJz6gxrUGwrZyRdzRQ==","Once",3,1,81,75,175000,"Departamento"
"29459","+8B6TS0V4qs82WH/GNxSZQ==","Boedo",3,1,63,63,160000,"Departamento"
"29460","zoLZrMx5iKueXep1yb0AFw==","Flores",3,1,68,65,160000,"Departamento"
"29461","tpPI4CqBYl3fe+mEAzQP6A==","Flores",3,1,70,62,95000,"Departamento"
"29462","T4tv3VSRfOs0Q9fodCApFw==","Nuñez",3,2,100,100,405000,"Departamento"
"29463","/J+iqgwzGC1KVgAX/B7n2g==","Nuñez",3,2,110,90,343000,"Departamento"
"29464","hMQ6rUrv4hHYDFaEawDAyg==","Nuñez",3,1,64,58,210000,"Departamento"
"29465","d1stc3CgyInolu2+AzgTtQ==","Nuñez",4,2,82,77,239000,"Departamento"
"29466","SfSs9tkFJV8Ztkh4Bh4YFw==","Retiro",3,1,70,63,140000,"Departamento"
"29467","o0bobSP/kCKQhtBuvgvIFA==","Almagro",3,1,45,35,105000,"Departamento"
"29468","TfV+neQPDvvMLFxH2+VtQQ==","Almagro",3,1,55,45,120000,"Departamento"
"29469","ILjb9kYOXoDH4NmPik1O1g==","Almagro",3,2,100,88,220000,"Departamento"
"29470","tf9g2/fZ3EdYP6QPKS2WPQ==","Almagro",3,2,78,70,184000,"Departamento"
"29471","vSX1b9GKtrHk+c4NLhFVOg==","Almagro",3,1,73,68,215000,"Departamento"
"29472","2dEyB5KIlWZx6OZMrGY7mQ==","Almagro",3,1,75,68,215000,"Departamento"
"29473","BFVBeJo5ap0AYOB9tkBuYg==","Almagro",3,1,48,46,125000,"Departamento"
